# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
baf	FBgn0031977	FBtr0333095	protein_coding	0	0	0	17	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2
bai	FBgn0045866	FBtr0084758	protein_coding	0	0	0	17	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	10
ball	FBgn0027889	FBtr0085095	protein_coding	0	0	0	9	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	2
ball	FBgn0027889	FBtr0085096	protein_coding	0	0	0	9	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	2
bam	FBgn0000158	FBtr0084869	protein_coding	0	0	0	39	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	20
ban	FBgn0262451	FBtr0304468		0	0	0	21	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	18
bap	FBgn0004862	FBtr0084087	protein_coding	0	0	1	108	0	0	0	59	0	0	1	0	0	0	0	0	0	0	0	0	49
barc	FBgn0037081	FBtr0078399	protein_coding	0	0	1	34	0	0	0	31	0	2	1	0	0	0	0	0	0	0	0	0	1
barc	FBgn0037081	FBtr0078400	protein_coding	0	0	1	34	0	0	0	31	0	2	1	0	0	0	0	0	0	0	0	0	1
bark	FBgn0031571	FBtr0077496	protein_coding	0	1	1	168	0	0	1	39	0	75	1	0	0	0	0	0	0	0	0	1	53
bark	FBgn0031571	FBtr0307051	protein_coding	0	1	1	168	0	0	1	39	0	75	1	0	0	0	0	0	0	0	0	1	53
bark	FBgn0031571	FBtr0307052	protein_coding	0	2	1	135	0	1	2	39	0	15	1	0	0	0	0	0	0	0	0	1	79
barr	FBgn0014127	FBtr0081348	protein_coding	0	0	0	31	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	20
barr	FBgn0014127	FBtr0081349	protein_coding	0	0	0	31	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	20
barr	FBgn0014127	FBtr0343850	protein_coding	0	0	0	32	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	21
baz	FBgn0000163	FBtr0074388	protein_coding	0	1	0	44	1	0	3	1	0	34	0	0	0	0	0	0	0	0	0	1	5
baz	FBgn0000163	FBtr0111000	protein_coding	0	1	0	43	1	0	3	0	0	34	0	0	0	0	0	0	0	0	0	1	5
baz	FBgn0000163	FBtr0343763	protein_coding	0	1	0	43	1	0	3	0	0	34	0	0	0	0	0	0	0	0	0	1	5
baz	FBgn0000163	FBtr0343764	protein_coding	0	1	0	43	1	0	3	0	0	34	0	0	0	0	0	0	0	0	0	1	5
bb8	FBgn0039071	FBtr0084382	protein_coding	0	0	0	45	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	41
bbc	FBgn0033844	FBtr0087699	protein_coding	0	1	2	93	0	0	1	16	0	32	2	0	0	0	0	0	0	0	0	1	44
bbc	FBgn0033844	FBtr0087700	protein_coding	0	0	0	83	0	0	1	3	0	35	0	0	0	0	0	0	0	0	0	0	44
bbc	FBgn0033844	FBtr0305993	protein_coding	0	0	0	96	0	0	1	16	0	35	0	0	0	0	0	0	0	0	0	0	44
bbc	FBgn0033844	FBtr0332928	protein_coding	0	0	0	83	0	0	1	3	0	35	0	0	0	0	0	0	0	0	0	0	44
bbg	FBgn0087007	FBtr0273422	protein_coding	1	27	11	887	1	0	2	11	0	865	11	0	0	0	1	0	1	0	0	27	8
bbg	FBgn0087007	FBtr0273423	protein_coding	1	3	2	467	1	0	0	11	0	434	2	0	0	0	0	0	1	0	0	3	21
bbg	FBgn0087007	FBtr0273424	protein_coding	1	3	2	156	1	0	6	14	0	81	2	0	0	0	0	0	1	0	0	3	54
bbg	FBgn0087007	FBtr0273425	protein_coding	1	3	2	156	1	0	6	14	0	81	2	0	0	0	0	0	1	0	0	3	54
bbg	FBgn0087007	FBtr0273426	protein_coding	1	3	2	153	1	0	6	11	0	81	2	0	0	0	0	0	1	0	0	3	54
bbg	FBgn0087007	FBtr0273427	protein_coding	1	4	3	739	1	0	1	11	0	679	3	0	0	0	1	0	1	0	0	3	47
bbg	FBgn0087007	FBtr0273428	protein_coding	1	3	2	316	1	0	0	14	0	242	2	0	0	0	0	0	1	0	0	3	59
bbg	FBgn0087007	FBtr0308596	protein_coding	1	27	11	887	1	0	2	11	0	865	11	0	0	0	1	0	1	0	0	27	8
bbx	FBgn0024251	FBtr0100598	protein_coding	0	0	1	15	0	0	0	4	0	11	1	0	0	0	0	0	0	0	0	0	0
bbx	FBgn0024251	FBtr0100599	protein_coding	0	0	1	15	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	10
bbx	FBgn0024251	FBtr0331744	protein_coding	0	0	1	15	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	11
bbx	FBgn0024251	FBtr0331745	protein_coding	0	0	1	15	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	11
bc10	FBgn0040239	FBtr0077084	protein_coding	0	1	0	58	0	1	1	28	0	1	0	0	0	0	0	0	0	0	0	0	28
bcd	FBgn0000166	FBtr0081664	protein_coding	0	1	0	41	0	1	4	25	0	0	0	0	0	0	0	0	0	0	0	0	12
bcd	FBgn0000166	FBtr0081665	protein_coding	0	1	0	41	0	1	4	25	0	0	0	0	0	0	0	0	0	0	0	0	12
bcd	FBgn0000166	FBtr0081666	protein_coding	0	1	0	41	0	1	4	25	0	0	0	0	0	0	0	0	0	0	0	0	12
bcd	FBgn0000166	FBtr0081667	protein_coding	0	1	0	41	0	1	4	25	0	0	0	0	0	0	0	0	0	0	0	0	12
bcd	FBgn0000166	FBtr0081668	protein_coding	0	1	0	41	0	1	4	25	0	0	0	0	0	0	0	0	0	0	0	0	12
bchs	FBgn0043362	FBtr0079144	protein_coding	0	5	1	72	2	0	0	19	0	5	1	0	0	0	1	0	0	0	0	4	47
bdg	FBgn0034049	FBtr0087298	protein_coding	0	4	4	94	3	2	4	66	0	17	4	0	0	0	0	0	0	0	0	2	4
bdg	FBgn0034049	FBtr0087299	protein_coding	0	2	4	94	3	0	0	66	0	0	4	0	0	0	0	0	0	0	0	2	25
bdg	FBgn0034049	FBtr0087300	protein_coding	0	4	4	94	3	2	4	66	0	17	4	0	0	0	0	0	0	0	0	2	4
bdg	FBgn0034049	FBtr0340017	protein_coding	0	4	4	94	3	2	4	66	0	17	4	0	0	0	0	0	0	0	0	2	4
bdl	FBgn0028482	FBtr0077425	protein_coding	0	4	5	72	3	0	8	14	0	26	5	0	0	0	0	0	0	0	0	4	21
be	FBgn0052594	FBtr0073956	protein_coding	0	2	1	12	2	0	0	5	0	1	1	0	0	0	0	0	0	0	0	2	4
be	FBgn0052594	FBtr0073957	protein_coding	0	2	1	12	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	2	4
be	FBgn0052594	FBtr0310270	protein_coding	0	2	1	7	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	4
beag	FBgn0037660	FBtr0081995	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
beat-IIIa	FBgn0265607	FBtr0303301	protein_coding	0	12	2	817	5	0	7	44	0	683	2	0	0	0	2	0	0	0	0	10	80
beat-IIIa	FBgn0265607	FBtr0340178	protein_coding	0	14	2	836	31	1	15	38	0	675	2	0	0	0	3	0	0	0	0	10	80
beat-IIIb	FBgn0053179	FBtr0273450	protein_coding	0	6	2	438	14	1	12	104	0	229	2	0	0	0	1	0	0	0	0	4	80
beat-IIIb	FBgn0053179	FBtr0329973	protein_coding	0	7	2	437	13	1	12	104	0	229	2	0	0	0	1	0	0	0	0	5	80
beat-IIIc	FBgn0032629	FBtr0080971	protein_coding	0	6	5	1568	2	1	15	113	0	1311	5	0	0	0	1	0	0	0	0	4	127
beat-IIIc	FBgn0032629	FBtr0080972	protein_coding	0	6	5	1603	24	1	15	126	0	1311	5	0	0	0	1	0	0	0	0	4	127
beat-IIa	FBgn0038498	FBtr0083453	protein_coding	0	11	14	703	8	4	25	94	0	523	14	0	0	0	1	0	0	0	0	7	53
beat-IIa	FBgn0038498	FBtr0339170	protein_coding	0	11	14	463	8	4	22	94	0	305	14	0	0	0	1	0	0	0	0	7	34
beat-IIb	FBgn0038494	FBtr0083411	protein_coding	0	7	7	311	4	0	1	49	0	202	7	0	0	0	1	0	0	0	0	6	56
beat-IIb	FBgn0038494	FBtr0339173	protein_coding	0	7	7	565	4	0	5	49	0	422	7	0	0	0	1	0	0	0	0	6	86
beat-IV	FBgn0039089	FBtr0084433	protein_coding	0	0	0	220	0	0	7	52	0	124	0	0	0	0	0	0	0	0	0	0	37
beat-IV	FBgn0039089	FBtr0332427	protein_coding	0	0	0	222	6	0	7	48	0	124	0	0	0	0	0	0	0	0	0	0	37
beat-Ia	FBgn0013433	FBtr0080806	protein_coding	0	22	2	770	8	1	20	136	0	559	2	0	0	0	2	0	0	0	0	20	48
beat-Ia	FBgn0013433	FBtr0343728	protein_coding	0	22	2	770	8	1	20	136	0	559	2	0	0	0	2	0	0	0	0	20	48
beat-Ib	FBgn0028645	FBtr0080808	protein_coding	0	6	7	572	7	1	20	24	0	442	7	0	0	0	2	0	0	0	0	3	81
beat-Ib	FBgn0028645	FBtr0300615	protein_coding	0	6	7	572	7	1	20	24	0	442	7	0	0	0	2	0	0	0	0	3	81
beat-Ic	FBgn0028644	FBtr0080801	protein_coding	0	6	1	789	10	3	20	59	0	600	1	0	0	0	0	0	0	0	0	3	100
beat-Ic	FBgn0028644	FBtr0343726	protein_coding	0	6	1	798	10	3	20	66	0	600	1	0	0	0	0	0	0	0	0	3	102
beat-Ic	FBgn0028644	FBtr0343727	protein_coding	0	6	1	796	10	3	20	66	0	600	1	0	0	0	0	0	0	0	0	3	100
beat-VI	FBgn0039584	FBtr0085289	protein_coding	0	3	0	721	2	2	12	24	0	629	0	0	0	0	0	0	0	0	0	1	54
beat-VI	FBgn0039584	FBtr0333336	protein_coding	0	3	0	740	21	2	12	24	0	629	0	0	0	0	0	0	0	0	0	1	54
beat-VII	FBgn0250908	FBtr0290328	protein_coding	0	1	2	343	9	0	7	63	0	227	2	0	0	0	0	0	0	0	0	1	37
beat-Va	FBgn0038087	FBtr0082688	protein_coding	0	7	2	138	6	0	4	49	0	15	2	0	0	0	0	0	0	0	0	7	64
beat-Va	FBgn0038087	FBtr0302367	protein_coding	0	7	2	125	0	0	4	42	0	15	2	0	0	0	0	0	0	0	0	7	64
beat-Va	FBgn0038087	FBtr0337093	protein_coding	0	7	2	148	7	0	4	58	0	15	2	0	0	0	0	0	0	0	0	7	64
beat-Vb	FBgn0038092	FBtr0082684	protein_coding	1	5	0	262	1	2	10	68	0	138	0	0	0	1	2	0	0	0	0	1	46
beat-Vb	FBgn0038092	FBtr0337087	protein_coding	0	2	0	263	1	1	3	68	0	145	0	0	0	0	0	0	0	0	0	1	46
beat-Vc	FBgn0038084	FBtr0473583	protein_coding	1	8	0	397	3	0	14	7	0	337	0	0	0	0	1	0	1	0	0	7	37
beg	FBgn0036691	FBtr0075278	protein_coding	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
bel	FBgn0263231	FBtr0081888	protein_coding	0	0	0	12	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	6
bel	FBgn0263231	FBtr0334319	protein_coding	0	0	0	12	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	5
ben	FBgn0000173	FBtr0073855	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ben	FBgn0000173	FBtr0300566	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ben	FBgn0000173	FBtr0307296	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ben	FBgn0000173	FBtr0332843	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ben	FBgn0000173	FBtr0332844	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
beta'COP	FBgn0025724	FBtr0080469	protein_coding	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
beta-Man	FBgn0037215	FBtr0078964	protein_coding	0	0	0	10	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7
beta-Man	FBgn0037215	FBtr0306022	protein_coding	0	0	0	10	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7
beta-Man	FBgn0037215	FBtr0336702	protein_coding	0	0	0	10	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7
beta-Man	FBgn0037215	FBtr0336703	protein_coding	0	0	0	10	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7
beta-Man	FBgn0037215	FBtr0336704	protein_coding	0	0	0	10	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7
beta-PheRS	FBgn0039175	FBtr0084637	protein_coding	0	0	0	15	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
beta-Spec	FBgn0250788	FBtr0074454	protein_coding	0	1	1	7	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	1	0
beta-Spec	FBgn0250788	FBtr0334404	protein_coding	0	1	1	7	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	1	0
beta-Spec	FBgn0250788	FBtr0334405	protein_coding	0	1	1	7	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	1	0
beta3GalTII	FBgn0033315	FBtr0088728	protein_coding	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
beta4GalNAcTA	FBgn0027538	FBtr0087539	protein_coding	0	0	0	21	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	8
beta4GalNAcTB	FBgn0039625	FBtr0085419	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
beta4GalT7	FBgn0039258	FBtr0084755	protein_coding	0	1	0	30	0	1	4	18	0	0	0	0	0	0	0	0	0	0	0	0	8
betaCOP	FBgn0008635	FBtr0074576	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
betaGlu	FBgn0270927	FBtr0085858	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
betaNACtes1	FBgn0030538	FBtr0089267	protein_coding	0	5	6	7	0	0	3	0	0	1	6	0	0	0	1	0	0	0	0	4	4
betaNACtes2	FBgn0030563	FBtr0073919	protein_coding	0	1	1	23	0	0	4	5	0	3	1	0	0	0	1	0	0	0	0	0	12
betaNACtes3	FBgn0052601	FBtr0073914	protein_coding	0	0	1	17	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	8
betaNACtes4	FBgn0030566	FBtr0073915	protein_coding	0	1	1	19	0	0	2	8	0	0	1	0	0	0	0	0	0	0	0	1	9
betaNACtes5	FBgn0262163	FBtr0304150	pseudogene	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
betaNACtes6	FBgn0052598	FBtr0073918	protein_coding	0	0	2	24	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	12
betaTry	FBgn0010357	FBtr0088122	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
betaTry	FBgn0010357	FBtr0345928	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
betaTub56D	FBgn0284243	FBtr0086536	protein_coding	0	0	0	33	2	0	0	18	0	5	0	0	0	0	0	0	0	0	0	0	8
betaTub56D	FBgn0284243	FBtr0086537	protein_coding	0	0	0	30	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	10
betaTub60D	FBgn0003888	FBtr0072270	protein_coding	0	0	0	87	0	0	2	22	0	11	0	0	0	0	0	0	0	0	0	0	52
betaTub60D	FBgn0003888	FBtr0343443	protein_coding	0	0	0	87	0	0	2	22	0	11	0	0	0	0	0	0	0	0	0	0	52
betaTub85D	FBgn0003889	FBtr0082046	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
betaTub97EF	FBgn0003890	FBtr0300611	protein_coding	0	0	0	222	0	0	0	5	0	174	0	0	0	0	0	0	0	0	0	0	43
betaTub97EF	FBgn0003890	FBtr0334906	protein_coding	0	0	0	222	0	0	0	5	0	174	0	0	0	0	0	0	0	0	0	0	43
betaggt-I	FBgn0015000	FBtr0078991	protein_coding	0	2	0	5	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	1
betaggt-I	FBgn0015000	FBtr0330714	protein_coding	0	2	0	5	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	1
betaggt-II	FBgn0028970	FBtr0077631	protein_coding	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2
bft	FBgn0263107	FBtr0304300		0	0	0	84	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	55
bgcn	FBgn0004581	FBtr0072232	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bgcn	FBgn0004581	FBtr0344878	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bgm	FBgn0027348	FBtr0080590	protein_coding	0	0	0	49	0	0	0	14	0	19	0	0	0	0	0	0	0	0	0	0	16
bgm	FBgn0027348	FBtr0346624	protein_coding	0	0	0	62	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	0	25
bi	FBgn0000179	FBtr0070672	protein_coding	0	0	0	142	0	0	0	6	0	125	0	0	0	0	0	0	0	0	0	0	11
bi	FBgn0000179	FBtr0300608	protein_coding	0	0	0	141	0	0	1	6	0	122	0	0	0	0	0	0	0	0	0	0	12
bi	FBgn0000179	FBtr0300609	protein_coding	0	0	0	111	0	0	0	6	0	96	0	0	0	0	0	0	0	0	0	0	9
bi	FBgn0000179	FBtr0308914	protein_coding	0	0	0	112	0	0	0	7	0	96	0	0	0	0	0	0	0	0	0	0	9
bi	FBgn0000179	FBtr0308915	protein_coding	0	0	0	112	0	0	0	7	0	96	0	0	0	0	0	0	0	0	0	0	9
bi	FBgn0000179	FBtr0331162	protein_coding	0	0	0	141	0	0	1	6	0	122	0	0	0	0	0	0	0	0	0	0	12
bi	FBgn0000179	FBtr0343569	protein_coding	0	0	0	142	0	0	1	7	0	122	0	0	0	0	0	0	0	0	0	0	12
bib	FBgn0000180	FBtr0079929	protein_coding	0	0	0	85	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	53
bib	FBgn0000180	FBtr0329984	protein_coding	0	0	0	85	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	53
bic	FBgn0000181	FBtr0087782	protein_coding	0	2	0	25	0	0	1	8	0	4	0	0	0	0	0	0	0	0	0	2	12
bic	FBgn0000181	FBtr0087783	protein_coding	0	4	0	23	0	2	5	6	0	0	0	0	0	0	0	0	0	0	0	2	12
bif	FBgn0014133	FBtr0073526	protein_coding	0	1	0	22	0	0	0	2	0	17	0	0	0	0	1	0	0	0	0	0	4
bif	FBgn0014133	FBtr0073527	protein_coding	0	1	0	22	2	0	0	2	0	15	0	0	0	0	1	0	0	0	0	0	4
bif	FBgn0014133	FBtr0334463	protein_coding	0	1	0	22	0	0	0	2	0	17	0	0	0	0	1	0	0	0	0	0	4
bif	FBgn0014133	FBtr0334464	protein_coding	0	0	0	23	14	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	4
bif	FBgn0014133	FBtr0334465	protein_coding	0	0	0	23	14	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	4
bigmax	FBgn0039509	FBtr0085173	protein_coding	0	0	0	19	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3
bin	FBgn0045759	FBtr0076900	protein_coding	0	0	1	119	0	0	2	78	0	0	1	0	0	0	0	0	0	0	0	0	39
bin3	FBgn0263144	FBtr0085992	protein_coding	0	2	1	43	0	0	3	10	0	29	1	0	0	0	1	0	0	0	0	1	2
bin3	FBgn0263144	FBtr0085993	protein_coding	0	2	1	34	0	0	0	10	0	24	1	0	0	0	1	0	0	0	0	1	1
bin3	FBgn0263144	FBtr0336519	protein_coding	0	4	1	32	0	2	4	10	0	17	1	0	0	0	1	0	0	0	0	1	2
bin3	FBgn0263144	FBtr0346718	protein_coding	0	2	1	34	0	0	0	10	0	24	1	0	0	0	1	0	0	0	0	1	1
bip1	FBgn0026263	FBtr0076745	protein_coding	0	9	6	122	0	0	0	13	0	19	6	0	0	0	0	0	0	0	0	9	90
bip1	FBgn0026263	FBtr0302329	protein_coding	0	8	6	64	0	0	0	13	0	1	6	0	0	0	0	0	0	0	0	8	50
blanks	FBgn0035608	FBtr0077152	protein_coding	0	1	0	114	1	0	0	47	0	0	0	0	0	0	0	0	0	0	0	1	66
blot	FBgn0027660	FBtr0075232	protein_coding	0	0	0	120	0	0	0	37	0	78	0	0	0	0	0	0	0	0	0	0	5
blot	FBgn0027660	FBtr0075233	protein_coding	0	0	0	114	0	0	0	37	0	62	0	0	0	0	0	0	0	0	0	0	15
blot	FBgn0027660	FBtr0075234	protein_coding	1	1	0	68	0	0	2	37	0	19	0	0	0	1	1	0	0	0	0	0	12
blot	FBgn0027660	FBtr0075235	protein_coding	0	0	0	68	0	0	0	37	0	4	0	0	0	0	0	0	0	0	0	0	27
blot	FBgn0027660	FBtr0339898	protein_coding	0	0	0	68	0	0	0	37	0	11	0	0	0	0	0	0	0	0	0	0	20
blow	FBgn0004133	FBtr0088952	protein_coding	0	0	0	13	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	2
blow	FBgn0004133	FBtr0300368	protein_coding	0	0	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
blow	FBgn0004133	FBtr0310050	protein_coding	0	0	0	13	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	2
blp	FBgn0038387	FBtr0083203	protein_coding	0	0	0	32	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	12
blp	FBgn0038387	FBtr0345214	protein_coding	0	0	0	32	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	12
blw	FBgn0011211	FBtr0071883	protein_coding	0	0	0	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	26
bma	FBgn0085385	FBtr0331577	protein_coding	0	9	1	423	0	0	6	15	0	363	1	0	0	0	2	0	0	0	0	7	41
bma	FBgn0085385	FBtr0331578	protein_coding	0	9	1	225	0	0	2	15	0	191	1	0	0	0	2	0	0	0	0	7	19
bma	FBgn0085385	FBtr0331579	protein_coding	0	9	1	425	6	0	5	11	0	364	1	0	0	0	2	0	0	0	0	7	41
bmm	FBgn0036449	FBtr0075699	protein_coding	0	0	0	51	1	0	1	24	0	14	0	0	0	0	0	0	0	0	0	0	11
bmm	FBgn0036449	FBtr0300190	protein_coding	0	0	0	51	1	0	1	24	0	14	0	0	0	0	0	0	0	0	0	0	11
bnb	FBgn0001090	FBtr0074656	protein_coding	0	3	0	16	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	3	9
bnb	FBgn0001090	FBtr0074657	protein_coding	0	3	0	16	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	3	9
bnb	FBgn0001090	FBtr0074658	protein_coding	0	3	0	13	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	7
bnb	FBgn0001090	FBtr0074659	protein_coding	0	3	0	13	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	7
bnk	FBgn0004389	FBtr0085754	protein_coding	0	0	0	26	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	11
bnl	FBgn0014135	FBtr0083795	protein_coding	0	0	0	460	0	0	4	71	0	339	0	0	0	0	0	0	0	0	0	0	46
bnl	FBgn0014135	FBtr0300123	protein_coding	0	0	0	453	5	0	4	64	0	334	0	0	0	0	0	0	0	0	0	0	46
bnl	FBgn0014135	FBtr0344549	protein_coding	0	0	0	460	0	0	4	71	0	339	0	0	0	0	0	0	0	0	0	0	46
boca	FBgn0004132	FBtr0088953	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
bocks	FBgn0037719	FBtr0082105	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
bocks	FBgn0037719	FBtr0100537	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
boi	FBgn0040388	FBtr0070457	protein_coding	0	0	0	11	4	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0
boi	FBgn0040388	FBtr0070458	protein_coding	0	0	0	8	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
boi	FBgn0040388	FBtr0303886	protein_coding	0	0	0	11	4	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0
boi	FBgn0040388	FBtr0303887	protein_coding	0	0	0	11	4	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0
boi	FBgn0040388	FBtr0334883	protein_coding	0	0	0	11	4	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0
boil	FBgn0029730	FBtr0070717	protein_coding	0	0	0	25	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	8
bol	FBgn0011206	FBtr0076538	protein_coding	0	1	0	182	11	0	0	12	0	141	0	0	0	0	0	0	0	0	0	1	18
bol	FBgn0011206	FBtr0076539	protein_coding	0	0	0	235	0	0	6	12	0	141	0	0	0	0	0	0	0	0	0	0	76
bol	FBgn0011206	FBtr0076540	protein_coding	0	1	0	164	11	0	6	12	0	84	0	0	0	0	0	0	0	0	0	1	51
bol	FBgn0011206	FBtr0076541	protein_coding	0	0	0	153	0	0	6	12	0	84	0	0	0	0	0	0	0	0	0	0	51
bol	FBgn0011206	FBtr0300462	protein_coding	0	0	0	153	3	0	6	12	0	81	0	0	0	0	0	0	0	0	0	0	51
bol	FBgn0011206	FBtr0331858	protein_coding	0	1	0	229	15	0	0	55	0	141	0	0	0	0	0	0	0	0	0	1	18
bol	FBgn0011206	FBtr0344979	protein_coding	0	1	0	189	11	0	6	12	0	141	0	0	0	0	0	0	0	0	0	1	19
boly	FBgn0050362	FBtr0088769	protein_coding	0	1	12	6	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	1	4
bon	FBgn0023097	FBtr0083912	protein_coding	0	0	0	88	6	0	7	5	0	69	0	0	0	0	0	0	0	0	0	0	1
bon	FBgn0023097	FBtr0300617	protein_coding	0	0	0	88	2	0	7	9	0	69	0	0	0	0	0	0	0	0	0	0	1
bon	FBgn0023097	FBtr0330043	protein_coding	0	0	0	88	6	0	7	5	0	69	0	0	0	0	0	0	0	0	0	0	1
bon	FBgn0023097	FBtr0334637	protein_coding	0	0	0	88	6	0	7	5	0	69	0	0	0	0	0	0	0	0	0	0	1
bon	FBgn0023097	FBtr0334638	protein_coding	0	0	0	88	6	0	7	5	0	69	0	0	0	0	0	0	0	0	0	0	1
bon	FBgn0023097	FBtr0334639	protein_coding	0	0	0	88	6	0	7	5	0	69	0	0	0	0	0	0	0	0	0	0	1
